,0
329927,296.08929443359375
329928,296.1436462402344
329929,296.1979675292969
329930,296.1708068847656
329931,296.2795104980469
329932,296.1979675292969
329933,296.0621337890625
329934,296.1708068847656
329935,296.0621337890625
329936,296.1708068847656
329937,296.1979675292969
329938,296.0349426269531
329939,296.1708068847656
329940,296.1979675292969
329941,296.08929443359375
329942,296.116455078125
329943,296.1436462402344
329944,296.08929443359375
329945,296.2795104980469
329946,296.116455078125
329947,295.9806213378906
329948,296.08929443359375
329949,296.1436462402344
329950,296.1436462402344
329951,296.1436462402344
329952,296.22515869140625
329953,296.1436462402344
329954,296.1979675292969
329955,296.08929443359375
329956,295.9534606933594
329957,296.08929443359375
329958,296.0621337890625
329959,296.1708068847656
329960,296.1436462402344
329961,295.92626953125
329962,296.3066711425781
329963,296.2795104980469
329964,296.08929443359375
329965,295.8719482421875
329966,296.08929443359375
329967,296.1708068847656
329968,296.4153747558594
329969,295.8719482421875
329970,296.1708068847656
329971,296.0621337890625
329972,296.1708068847656
329973,295.9806213378906
329974,295.9534606933594
329975,296.116455078125
329976,296.3066711425781
329977,296.0621337890625
329978,296.116455078125
329979,296.116455078125
329980,296.116455078125
329981,296.0621337890625
329982,296.0349426269531
329983,296.0349426269531
329984,296.1436462402344
329985,296.116455078125
329986,295.9806213378906
329987,296.2795104980469
329988,296.0349426269531
329989,296.0077819824219
329990,296.0349426269531
329991,296.1436462402344
329992,296.1979675292969
329993,296.08929443359375
329994,296.08929443359375
329995,295.9806213378906
329996,295.92626953125
329997,296.08929443359375
329998,296.08929443359375
329999,296.116455078125
330000,296.0621337890625
330001,296.08929443359375
330002,296.1979675292969
330003,296.1979675292969
330004,295.89910888671875
330005,296.1436462402344
330006,296.08929443359375
330007,296.1708068847656
330008,296.1979675292969
330009,296.3066711425781
330010,296.0621337890625
330011,296.08929443359375
330012,296.1436462402344
330013,296.0349426269531
330014,296.1979675292969
330015,296.1708068847656
330016,295.9534606933594
330017,296.3066711425781
330018,296.1979675292969
330019,296.1979675292969
330020,296.0349426269531
330021,296.08929443359375
330022,296.2795104980469
330023,296.22515869140625
330024,296.1708068847656
330025,295.9806213378906
330026,296.3066711425781
330027,296.0077819824219
330028,296.1436462402344
330029,296.0621337890625
330030,296.0621337890625
330031,296.1436462402344
330032,296.116455078125
330033,296.1708068847656
330034,296.1708068847656
330035,296.0621337890625
330036,296.22515869140625
330037,296.2523193359375
330038,296.22515869140625
330039,295.8719482421875
330040,296.1979675292969
330041,296.1436462402344
330042,296.2523193359375
330043,296.1979675292969
330044,296.3066711425781
330045,296.1979675292969
330046,296.1436462402344
330047,296.2523193359375
330048,296.08929443359375
330049,296.08929443359375
330050,296.1708068847656
330051,296.22515869140625
330052,296.1708068847656
330053,296.1708068847656
330054,296.4697265625
330055,295.8719482421875
330056,296.2795104980469
330057,296.08929443359375
330058,296.08929443359375
330059,296.0349426269531
330060,296.116455078125
330061,296.0621337890625
330062,296.0621337890625
330063,296.08929443359375
330064,296.0621337890625
330065,295.9806213378906
330066,295.6546630859375
330067,295.9806213378906
330068,296.0077819824219
330069,295.89910888671875
330070,295.9806213378906
330071,296.0349426269531
330072,295.9806213378906
330073,295.9806213378906
330074,295.9534606933594
330075,296.0621337890625
330076,296.1979675292969
330077,296.08929443359375
330078,296.1708068847656
330079,296.0077819824219
330080,296.08929443359375
330081,296.0349426269531
330082,296.0349426269531
330083,296.0349426269531
330084,296.0621337890625
330085,296.116455078125
330086,296.1708068847656
330087,296.0621337890625
330088,296.0621337890625
330089,296.2523193359375
330090,296.2795104980469
330091,296.0077819824219
330092,296.08929443359375
330093,296.0349426269531
330094,296.0621337890625
330095,296.2523193359375
330096,296.116455078125
330097,296.08929443359375
330098,296.0621337890625
330099,296.1708068847656
330100,296.116455078125
330101,296.116455078125
330102,296.22515869140625
330103,295.9806213378906
330104,296.08929443359375
330105,296.1436462402344
330106,296.0621337890625
330107,296.0349426269531
330108,296.22515869140625
330109,296.0621337890625
330110,296.116455078125
330111,296.0621337890625
330112,296.3066711425781
330113,296.08929443359375
330114,296.4153747558594
330115,296.1979675292969
330116,296.1436462402344
330117,296.22515869140625
330118,296.1708068847656
330119,296.08929443359375
330120,296.1979675292969
330121,296.1436462402344
330122,296.116455078125
330123,296.08929443359375
330124,295.9534606933594
330125,296.08929443359375
330126,296.08929443359375
330127,295.9534606933594
330128,296.116455078125
330129,295.9806213378906
330130,296.0349426269531
330131,296.0621337890625
330132,295.8719482421875
330133,295.9806213378906
330134,296.2795104980469
330135,295.9806213378906
330136,296.0077819824219
330137,296.1979675292969
330138,295.817626953125
330139,295.89910888671875
330140,296.0077819824219
330141,295.89910888671875
330142,296.1436462402344
330143,296.0621337890625
330144,295.9534606933594
330145,296.2795104980469
330146,295.9534606933594
330147,295.9806213378906
330148,295.92626953125
330149,295.9534606933594
330150,295.92626953125
330151,296.0621337890625
330152,295.9806213378906
330153,296.1436462402344
330154,296.116455078125
330155,296.0349426269531
330156,295.9806213378906
330157,295.9806213378906
330158,295.89910888671875
330159,296.0349426269531
330160,296.0077819824219
330161,296.0077819824219
330162,295.9534606933594
330163,296.0077819824219
330164,295.89910888671875
330165,296.2795104980469
330166,295.9534606933594
330167,296.1436462402344
330168,296.0621337890625
330169,296.0621337890625
330170,296.0349426269531
330171,296.1708068847656
330172,295.92626953125
330173,296.116455078125
330174,295.8719482421875
330175,296.0621337890625
330176,295.9534606933594
330177,295.9806213378906
330178,296.08929443359375
330179,295.8719482421875
330180,296.1436462402344
330181,295.89910888671875
330182,296.1979675292969
330183,296.0621337890625
330184,296.08929443359375
330185,296.08929443359375
330186,296.22515869140625
330187,296.0077819824219
330188,296.0621337890625
330189,296.0077819824219
330190,296.22515869140625
330191,296.1979675292969
330192,296.0349426269531
330193,296.1436462402344
330194,296.116455078125
330195,296.2523193359375
330196,296.116455078125
330197,296.116455078125
330198,296.1436462402344
330199,296.1708068847656
330200,296.0349426269531
330201,296.116455078125
330202,296.1436462402344
330203,296.3882141113281
330204,296.3066711425781
330205,296.2523193359375
330206,296.116455078125
330207,295.84478759765625
330208,296.08929443359375
330209,296.3066711425781
330210,296.1979675292969
330211,296.08929443359375
330212,296.2523193359375
330213,296.2523193359375
330214,296.1436462402344
330215,296.116455078125
330216,295.9806213378906
330217,295.8719482421875
330218,296.116455078125
330219,296.0621337890625
330220,296.2523193359375
330221,296.0349426269531
330222,296.08929443359375
330223,295.9534606933594
330224,296.0621337890625
330225,296.0077819824219
330226,295.9534606933594
330227,295.9806213378906
330228,295.9806213378906
330229,296.0077819824219
330230,295.92626953125
330231,296.08929443359375
330232,296.0349426269531
330233,296.1708068847656
330234,296.0077819824219
330235,295.9534606933594
330236,296.1436462402344
330237,296.0621337890625
330238,295.89910888671875
330239,295.89910888671875
330240,296.08929443359375
330241,296.0621337890625
330242,295.9806213378906
330243,295.89910888671875
330244,296.0077819824219
330245,295.9806213378906
330246,295.9534606933594
330247,296.0349426269531
330248,295.7633056640625
330249,295.89910888671875
330250,296.0077819824219
330251,296.0349426269531
330252,296.0621337890625
330253,296.0349426269531
330254,296.0077819824219
330255,295.9534606933594
330256,295.8719482421875
330257,295.84478759765625
330258,295.9806213378906
330259,295.92626953125
330260,295.9806213378906
330261,295.9806213378906
330262,296.08929443359375
330263,296.0077819824219
330264,295.79046630859375
330265,295.84478759765625
330266,295.9534606933594
330267,296.0077819824219
330268,296.08929443359375
330269,295.92626953125
330270,296.3066711425781
330271,296.1979675292969
330272,296.1979675292969
330273,296.08929443359375
330274,296.0077819824219
330275,296.44256591796875
330276,296.0621337890625
330277,296.1979675292969
330278,295.92626953125
330279,296.08929443359375
330280,296.0077819824219
330281,296.08929443359375
330282,295.89910888671875
330283,296.1436462402344
330284,296.08929443359375
330285,296.1436462402344
330286,296.1708068847656
330287,296.1436462402344
330288,296.08929443359375
330289,296.116455078125
330290,296.3066711425781
330291,296.1979675292969
330292,296.0621337890625
330293,296.1979675292969
330294,296.0077819824219
330295,296.08929443359375
330296,296.0349426269531
330297,296.08929443359375
330298,296.116455078125
330299,296.08929443359375
330300,295.9806213378906
330301,296.0621337890625
330302,295.79046630859375
330303,296.1708068847656
330304,296.0621337890625
330305,296.08929443359375
330306,296.08929443359375
330307,296.0621337890625
330308,296.0349426269531
330309,296.22515869140625
330310,295.89910888671875
330311,295.9806213378906
330312,296.0621337890625
330313,296.1979675292969
330314,295.89910888671875
330315,296.0349426269531
330316,296.0349426269531
330317,296.0621337890625
330318,295.9806213378906
330319,296.0349426269531
330320,296.1708068847656
330321,296.08929443359375
330322,295.89910888671875
330323,295.92626953125
330324,295.9806213378906
330325,296.0621337890625
330326,295.9806213378906
330327,296.0621337890625
330328,295.92626953125
330329,296.0349426269531
330330,295.89910888671875
330331,296.0077819824219
330332,296.0077819824219
330333,296.0349426269531
330334,295.92626953125
330335,296.0077819824219
330336,296.0077819824219
330337,295.8719482421875
330338,295.8719482421875
330339,296.0349426269531
330340,295.9806213378906
330341,296.0621337890625
330342,295.89910888671875
330343,296.0077819824219
330344,296.08929443359375
330345,296.0349426269531
330346,295.89910888671875
330347,295.92626953125
330348,296.0621337890625
330349,296.0077819824219
330350,296.08929443359375
330351,296.0077819824219
330352,295.92626953125
330353,296.116455078125
330354,296.1708068847656
330355,295.9806213378906
330356,296.0621337890625
330357,296.1436462402344
330358,296.0077819824219
330359,295.9534606933594
330360,296.08929443359375
330361,296.1979675292969
330362,296.3066711425781
330363,296.0349426269531
330364,296.3066711425781
330365,295.9806213378906
330366,296.0621337890625
330367,296.08929443359375
330368,296.0349426269531
330369,296.3066711425781
330370,296.3066711425781
330371,296.08929443359375
330372,296.08929443359375
330373,296.0349426269531
330374,296.116455078125
330375,296.0621337890625
330376,296.08929443359375
330377,296.08929443359375
330378,296.08929443359375
330379,296.22515869140625
330380,295.9806213378906
330381,296.0621337890625
330382,296.0621337890625
330383,295.817626953125
330384,296.0077819824219
330385,296.0621337890625
330386,295.84478759765625
330387,296.08929443359375
330388,295.9806213378906
330389,295.89910888671875
330390,296.0621337890625
330391,296.0621337890625
330392,296.0621337890625
330393,296.1436462402344
330394,295.9806213378906
330395,296.0077819824219
330396,295.84478759765625
330397,296.0621337890625
330398,296.2523193359375
330399,295.9534606933594
330400,296.0077819824219
330401,296.0621337890625
330402,296.0349426269531
330403,296.0349426269531
330404,295.92626953125
330405,295.92626953125
330406,295.84478759765625
330407,296.08929443359375
330408,296.116455078125
330409,296.0349426269531
330410,295.89910888671875
330411,296.0077819824219
330412,296.0621337890625
330413,296.116455078125
330414,296.0349426269531
330415,296.1979675292969
330416,296.0621337890625
330417,296.0077819824219
330418,295.9806213378906
330419,296.0349426269531
330420,296.08929443359375
330421,296.1979675292969
330422,296.0621337890625
330423,296.1979675292969
330424,296.1436462402344
330425,296.0077819824219
330426,296.0349426269531
330427,296.08929443359375
330428,296.1436462402344
330429,296.1436462402344
330430,296.08929443359375
330431,296.3066711425781
330432,296.0349426269531
330433,296.0621337890625
330434,296.0349426269531
330435,296.0077819824219
330436,296.2795104980469
330437,295.9806213378906
330438,296.0077819824219
330439,296.0077819824219
330440,295.9534606933594
330441,295.9534606933594
330442,295.9806213378906
330443,296.0349426269531
330444,295.92626953125
330445,296.0349426269531
330446,296.08929443359375
330447,295.9534606933594
330448,296.0621337890625
330449,295.9534606933594
330450,295.9534606933594
330451,296.0349426269531
330452,296.0349426269531
330453,296.3066711425781
330454,296.0621337890625
330455,295.9806213378906
330456,296.0349426269531
330457,295.9806213378906
330458,296.4697265625
330459,295.89910888671875
330460,296.1436462402344
330461,296.116455078125
330462,295.89910888671875
330463,296.116455078125
330464,295.817626953125
330465,296.0621337890625
330466,295.9806213378906
330467,295.9534606933594
330468,295.9806213378906
330469,295.9534606933594
330470,295.7633056640625
330471,296.22515869140625
330472,296.0621337890625
330473,295.9806213378906
330474,296.0621337890625
330475,296.1436462402344
330476,296.116455078125
330477,296.0621337890625
330478,296.08929443359375
330479,296.08929443359375
330480,296.0621337890625
330481,296.1436462402344
330482,296.116455078125
330483,296.116455078125
330484,296.116455078125
330485,296.0621337890625
330486,296.0621337890625
330487,296.2795104980469
330488,296.1436462402344
330489,296.08929443359375
330490,296.1436462402344
330491,296.0621337890625
330492,296.22515869140625
330493,296.0077819824219
330494,295.8719482421875
330495,296.1979675292969
330496,296.1436462402344
330497,296.1979675292969
330498,296.08929443359375
330499,296.4153747558594
330500,296.0621337890625
330501,296.1708068847656
330502,296.1979675292969
330503,296.0077819824219
330504,296.1708068847656
330505,296.116455078125
330506,296.1708068847656
330507,296.1436462402344
330508,296.1979675292969
330509,296.1708068847656
330510,296.08929443359375
330511,296.0349426269531
330512,296.3066711425781
330513,296.1708068847656
330514,296.08929443359375
330515,296.116455078125
330516,296.22515869140625
330517,296.08929443359375
330518,296.1979675292969
330519,295.9806213378906
330520,296.22515869140625
330521,296.0349426269531
330522,296.1979675292969
330523,296.0349426269531
330524,296.08929443359375
330525,296.2795104980469
330526,296.1708068847656
330527,295.9534606933594
330528,296.2523193359375
330529,296.22515869140625
330530,296.1708068847656
330531,296.3066711425781
330532,296.116455078125
330533,296.08929443359375
330534,296.0349426269531
330535,296.1708068847656
330536,296.2795104980469
330537,296.08929443359375
330538,295.708984375
330539,296.116455078125
330540,296.08929443359375
330541,296.0621337890625
330542,296.1436462402344
330543,295.9534606933594
330544,296.1436462402344
330545,296.116455078125
330546,296.1708068847656
330547,296.0621337890625
330548,296.1708068847656
330549,296.1979675292969
330550,296.36102294921875
330551,296.2795104980469
330552,296.2795104980469
330553,296.2523193359375
330554,296.116455078125
330555,296.1979675292969
330556,296.08929443359375
330557,296.0077819824219
330558,296.2523193359375
330559,296.3066711425781
330560,296.1979675292969
330561,296.3066711425781
330562,296.2795104980469
330563,296.1708068847656
330564,296.116455078125
330565,296.1979675292969
330566,296.0621337890625
330567,296.2523193359375
330568,296.116455078125
330569,295.84478759765625
330570,296.1436462402344
330571,296.2795104980469
330572,296.0077819824219
330573,296.08929443359375
330574,296.3066711425781
330575,296.1708068847656
330576,296.0621337890625
330577,296.116455078125
330578,295.9806213378906
330579,296.0621337890625
330580,296.1708068847656
330581,296.1708068847656
330582,296.1708068847656
330583,296.1708068847656
330584,296.3882141113281
330585,296.116455078125
330586,295.92626953125
330587,296.3066711425781
330588,296.2795104980469
330589,296.1708068847656
330590,296.22515869140625
330591,296.1979675292969
330592,296.08929443359375
330593,296.1979675292969
330594,296.22515869140625
330595,296.22515869140625
330596,296.4153747558594
330597,296.4153747558594
330598,296.2795104980469
330599,296.1979675292969
330600,296.2795104980469
330601,296.4153747558594
330602,296.22515869140625
330603,296.2795104980469
330604,296.4153747558594
330605,296.3066711425781
330606,295.84478759765625
330607,296.3066711425781
330608,296.3882141113281
330609,296.22515869140625
330610,296.3066711425781
330611,296.2795104980469
330612,296.2795104980469
330613,296.3066711425781
330614,296.0621337890625
330615,296.3066711425781
330616,296.1708068847656
330617,296.08929443359375
330618,296.0349426269531
330619,296.2795104980469
330620,296.2523193359375
330621,296.1708068847656
330622,296.0349426269531
330623,296.3066711425781
330624,296.08929443359375
330625,296.116455078125
330626,296.1708068847656
330627,296.0077819824219
330628,296.1436462402344
330629,296.1979675292969
330630,296.1708068847656
330631,296.1979675292969
330632,295.9806213378906
330633,296.1708068847656
330634,296.2795104980469
330635,296.1979675292969
330636,296.08929443359375
330637,296.08929443359375
330638,296.08929443359375
330639,296.116455078125
330640,295.817626953125
330641,296.0077819824219
330642,296.116455078125
330643,296.08929443359375
330644,296.2795104980469
330645,296.1436462402344
330646,296.2795104980469
330647,296.1708068847656
330648,295.8719482421875
330649,296.08929443359375
330650,296.22515869140625
330651,296.1436462402344
330652,296.1979675292969
330653,296.1436462402344
330654,296.0349426269531
330655,295.79046630859375
330656,295.8719482421875
330657,296.116455078125
330658,295.8719482421875
330659,295.9806213378906
330660,296.0349426269531
330661,296.1708068847656
330662,296.22515869140625
330663,296.2795104980469
330664,296.44256591796875
330665,296.3882141113281
330666,296.2795104980469
330667,296.1708068847656
330668,296.0349426269531
330669,296.44256591796875
330670,296.22515869140625
330671,296.22515869140625
330672,296.0621337890625
330673,296.2795104980469
330674,296.2795104980469
330675,296.1708068847656
330676,296.2795104980469
330677,296.4153747558594
330678,296.1436462402344
330679,296.2795104980469
330680,296.3066711425781
330681,296.3882141113281
330682,296.1708068847656
330683,296.2795104980469
330684,296.3066711425781
330685,296.5240783691406
330686,296.2523193359375
330687,296.3066711425781
330688,296.2523193359375
330689,296.3066711425781
330690,296.1708068847656
330691,296.1436462402344
330692,296.3066711425781
330693,296.1708068847656
330694,296.1979675292969
330695,296.2795104980469
330696,295.9806213378906
330697,296.3066711425781
330698,296.2795104980469
330699,296.1979675292969
330700,296.3882141113281
330701,296.0621337890625
330702,296.1979675292969
330703,296.1979675292969
330704,296.1708068847656
330705,295.8719482421875
330706,296.0621337890625
330707,296.4153747558594
330708,296.3066711425781
330709,296.0621337890625
330710,296.2523193359375
330711,296.2523193359375
330712,296.08929443359375
330713,296.1708068847656
330714,296.1436462402344
330715,296.1436462402344
330716,296.116455078125
330717,296.0621337890625
330718,296.3338623046875
330719,296.08929443359375
330720,296.2795104980469
330721,296.22515869140625
330722,296.116455078125
330723,296.1979675292969
330724,296.1708068847656
330725,296.0349426269531
330726,296.2523193359375
330727,296.2795104980469
330728,296.2795104980469
330729,296.0621337890625
330730,296.1436462402344
330731,296.2795104980469
330732,296.1708068847656
330733,296.116455078125
330734,296.1708068847656
330735,296.3066711425781
330736,296.1708068847656
330737,296.1708068847656
330738,296.2795104980469
330739,296.08929443359375
330740,296.2795104980469
330741,296.22515869140625
330742,296.2795104980469
330743,296.1708068847656
330744,296.2795104980469
330745,296.1708068847656
330746,295.8719482421875
330747,296.1979675292969
330748,296.1979675292969
330749,296.36102294921875
330750,296.1979675292969
330751,296.1436462402344
330752,296.22515869140625
330753,296.2795104980469
330754,296.2795104980469
330755,296.3066711425781
330756,296.1708068847656
330757,296.22515869140625
330758,296.2795104980469
330759,296.3882141113281
330760,296.3066711425781
330761,296.1708068847656
330762,296.1979675292969
330763,296.2795104980469
330764,296.2795104980469
330765,296.2795104980469
330766,296.22515869140625
330767,296.0621337890625
330768,296.1979675292969
330769,296.3066711425781
330770,296.1436462402344
330771,296.1979675292969
330772,296.22515869140625
330773,296.0077819824219
330774,295.9806213378906
330775,296.1708068847656
330776,296.4697265625
330777,296.1708068847656
330778,296.2795104980469
330779,295.9534606933594
330780,296.3066711425781
330781,296.1708068847656
330782,296.08929443359375
330783,296.3066711425781
330784,296.1708068847656
330785,296.1436462402344
330786,296.2523193359375
330787,296.3066711425781
330788,296.6056213378906
330789,296.2795104980469
330790,296.0621337890625
330791,296.1979675292969
330792,295.9806213378906
330793,296.22515869140625
330794,295.8719482421875
330795,296.3066711425781
330796,296.116455078125
330797,296.0349426269531
330798,296.116455078125
330799,296.1708068847656
330800,296.1436462402344
330801,296.3066711425781
330802,296.3066711425781
330803,296.1708068847656
330804,296.0621337890625
330805,296.1979675292969
330806,296.08929443359375
330807,295.89910888671875
330808,296.3066711425781
330809,295.73614501953125
330810,295.89910888671875
330811,296.3066711425781
330812,296.0621337890625
330813,296.2795104980469
330814,296.1979675292969
330815,296.3066711425781
330816,296.1979675292969
330817,296.1708068847656
330818,296.2523193359375
330819,296.3066711425781
330820,296.2523193359375
330821,296.1708068847656
330822,295.9534606933594
330823,296.36102294921875
330824,296.3338623046875
330825,296.5784606933594
330826,296.2523193359375
330827,296.2795104980469
330828,296.4969177246094
330829,296.3338623046875
330830,296.2795104980469
330831,296.3066711425781
330832,296.3338623046875
330833,296.08929443359375
330834,296.2523193359375
330835,296.2523193359375
330836,296.44256591796875
330837,296.3066711425781
330838,296.2523193359375
330839,296.2795104980469
330840,296.2795104980469
330841,296.3066711425781
330842,296.1436462402344
330843,296.3066711425781
330844,296.2523193359375
330845,296.4697265625
330846,296.1436462402344
330847,296.3066711425781
330848,296.08929443359375
330849,296.2795104980469
330850,296.2795104980469
330851,296.1708068847656
330852,296.1979675292969
330853,296.0077819824219
330854,296.2795104980469
330855,296.1708068847656
330856,296.1979675292969
330857,296.0621337890625
330858,296.0621337890625
330859,296.08929443359375
330860,296.1708068847656
330861,296.0077819824219
330862,296.1436462402344
330863,296.1436462402344
330864,296.0621337890625
330865,296.1979675292969
330866,296.2795104980469
330867,296.22515869140625
330868,296.1979675292969
330869,296.1979675292969
330870,296.1979675292969
330871,296.3882141113281
330872,296.1979675292969
330873,296.116455078125
330874,296.3066711425781
330875,296.0349426269531
330876,296.2523193359375
330877,296.08929443359375
330878,296.1708068847656
330879,296.3066711425781
330880,296.1436462402344
330881,296.1708068847656
330882,296.2795104980469
330883,296.2795104980469
330884,295.8719482421875
330885,296.3066711425781
330886,296.1436462402344
330887,296.08929443359375
330888,296.116455078125
330889,296.0621337890625
330890,296.1979675292969
330891,296.1708068847656
330892,296.3066711425781
330893,296.2795104980469
330894,296.3066711425781
330895,296.2523193359375
330896,296.1436462402344
330897,296.1979675292969
330898,296.22515869140625
330899,296.2795104980469
330900,296.4153747558594
330901,296.08929443359375
330902,296.0621337890625
330903,296.7415466308594
330904,296.116455078125
330905,296.116455078125
330906,296.0621337890625
330907,296.0621337890625
330908,296.2795104980469
330909,296.4153747558594
330910,296.2523193359375
330911,296.2795104980469
330912,296.1436462402344
330913,296.22515869140625
330914,296.1708068847656
330915,296.116455078125
330916,296.22515869140625
330917,296.08929443359375
330918,296.22515869140625
330919,296.0621337890625
330920,296.2523193359375
330921,295.92626953125
330922,296.1708068847656
330923,296.2795104980469
330924,296.3066711425781
330925,296.3066711425781
330926,296.2795104980469
330927,296.1979675292969
330928,296.1979675292969
330929,296.08929443359375
330930,296.3066711425781
330931,296.1708068847656
330932,296.2795104980469
330933,296.2795104980469
330934,296.1708068847656
330935,296.3882141113281
330936,296.5784606933594
330937,296.3066711425781
330938,296.4969177246094
330939,296.3882141113281
330940,296.36102294921875
330941,296.3066711425781
330942,296.2523193359375
330943,296.4153747558594
330944,296.3066711425781
330945,296.3066711425781
330946,296.4153747558594
330947,296.3066711425781
330948,296.1708068847656
330949,295.92626953125
330950,296.1708068847656
330951,296.2523193359375
330952,296.3066711425781
330953,296.4969177246094
330954,296.1708068847656
330955,296.2523193359375
330956,296.22515869140625
330957,296.0621337890625
330958,296.2523193359375
330959,296.1979675292969
330960,296.1708068847656
330961,296.22515869140625
330962,295.9806213378906
330963,295.92626953125
330964,295.8719482421875
330965,294.5415954589844
330966,291.77703857421875
330967,289.2079772949219
330968,288.4518127441406
330969,295.27447509765625
330970,295.62750244140625
330971,295.7633056640625
330972,295.3016052246094
330973,295.00299072265625
330974,294.3788146972656
330975,293.7007141113281
330976,292.6436767578125
330977,290.0456848144531
330978,287.18365478515625
330979,284.5706481933594
330980,284.1670837402344
330981,282.5273742675781
330982,281.85601806640625
330983,285.48590087890625
330984,285.94378662109375
330985,285.5397644042969
330986,283.1722412109375
330987,280.64849853515625
330988,282.3662109375
330989,284.5706481933594
330990,283.7367858886719
330991,282.44677734375
330992,281.82916259765625
330993,280.97039794921875
330994,281.05087280273443
330995,280.59487915039057
330996,280.0050048828125
330997,280.7557983398437
330998,280.32672119140625
330999,279.04043579101557
331000,279.68341064453125
331001,279.87100219726557
331002,279.17434692382807
331003,278.79940795898443
331004,278.71908569335943
331005,277.08688354492193
331006,276.1513671875
331007,275.40353393554693
331008,275.80410766601557
331009,278.8529663085937
331010,278.71908569335943
331011,279.89779663085943
331012,279.87100219726557
331013,281.7486267089844
331014,282.5810852050781
331015,285.1358642578125
331016,285.9707336425781
331017,285.80908203125
331018,284.8128662109375
331019,283.8443603515625
331020,283.38726806640625
331021,281.80230712890625
331022,281.480224609375
331023,280.19265747070307
331024,280.4339599609375
331025,279.79058837890625
331026,283.1184997558594
331027,284.1670837402344
331028,284.7052001953125
331029,283.25286865234375
331030,280.86309814453125
331031,278.66552734375
331032,276.55221557617193
331033,275.02975463867193
331034,272.92294311523443
331035,271.910888671875
331036,272.2304077148437
331037,271.9375
331038,272.25701904296875
331039,276.20480346679693
331040,279.57620239257807
331041,280.67532348632807
331042,280.4071655273437
331043,279.52261352539057
331044,277.2205810546875
331045,274.97637939453125
331046,274.20260620117193
331047,273.90921020507807
331048,273.18942260742193
331049,273.48263549804693
331050,273.69589233398443
331051,273.50927734375
331052,273.13613891601557
331053,274.89630126953125
331054,277.56826782226557
331055,279.01364135742193
331056,281.82916259765625
331057,284.3016052246094
331058,284.73211669921875
331059,284.3016052246094
331060,283.9250183105469
331061,284.3284912109375
331062,284.22088623046875
331063,289.6943054199219
331064,292.3998718261719
331065,293.2669372558594
331066,293.05010986328125
331067,290.5594177246094
331068,290.82989501953125
331069,290.82989501953125
331070,291.2086486816406
331071,289.2619934082031
331072,290.4241943359375
331073,291.50634765625
331074,289.0458984375
331075,291.4792785644531
331076,292.96881103515625
331077,291.966552734375
331078,289.3160095214844
331079,287.72314453125
331080,287.2375793457031
331081,285.5936279296875
331082,287.9659729003906
331083,290.4241943359375
331084,291.8041076660156
331085,292.21026611328125
331086,292.94171142578125
331087,292.7791442871094
331088,293.6193542480469
331089,294.4330749511719
331090,294.7315673828125
331091,294.7586975097656
331092,295.0301208496094
331093,295.3559265136719
331094,295.111572265625
331095,295.73614501953125
331096,295.84478759765625
331097,295.89910888671875
331098,295.49169921875
331099,295.3830871582031
331100,295.46453857421875
331101,295.600341796875
331102,295.708984375
331103,295.92626953125
331104,295.89910888671875
331105,295.7633056640625
331106,295.00299072265625
331107,295.49169921875
331108,295.22015380859375
331109,295.4373779296875
331110,294.8401184082031
331111,294.650146484375
331112,295.0572814941406
331113,294.2160339355469
331114,293.2127380371094
331115,293.8905334472656
331116,292.83331298828125
331117,291.9394836425781
331118,291.99365234375
331119,292.45404052734375
331120,292.80621337890625
331121,292.4811096191406
331122,291.45220947265625
331123,290.0727233886719
331124,290.23492431640625
331125,288.5058288574219
331126,289.1809387207031
331127,288.1009216308594
331128,290.6676025390625
331129,290.18084716796875
331130,290.7487487792969
331131,292.1560974121094
331132,292.7249450683594
331133,292.6436767578125
331134,291.5334167480469
331135,291.28985595703125
331136,291.45220947265625
331137,291.77703857421875
331138,291.31689453125
331139,291.722900390625
331140,292.21026611328125
331141,291.3981018066406
331142,291.4251708984375
331143,293.18560791015625
331144,293.7007141113281
331145,293.05010986328125
331146,293.53802490234375
331147,295.4373779296875
331148,295.3830871582031
331149,295.247314453125
331150,295.49169921875
331151,295.92626953125
331152,295.92626953125
331153,295.8719482421875
331154,295.79046630859375
331155,295.7633056640625
331156,295.62750244140625
331157,295.9806213378906
331158,295.9806213378906
331159,295.79046630859375
331160,295.8719482421875
331161,295.9806213378906
331162,296.0349426269531
331163,296.0077819824219
331164,296.0349426269531
331165,295.9534606933594
331166,296.0077819824219
331167,296.0621337890625
331168,295.9806213378906
331169,296.08929443359375
331170,296.08929443359375
331171,295.9534606933594
331172,295.92626953125
331173,296.0621337890625
331174,296.08929443359375
331175,296.1979675292969
331176,295.9806213378906
331177,296.3882141113281
331178,295.89910888671875
331179,296.08929443359375
331180,295.9806213378906
331181,296.0349426269531
331182,296.1436462402344
331183,296.0077819824219
331184,295.89910888671875
331185,295.92626953125
331186,296.0349426269531
331187,295.84478759765625
331188,295.817626953125
331189,295.9534606933594
331190,295.8719482421875
331191,295.92626953125
331192,295.84478759765625
331193,295.89910888671875
331194,295.89910888671875
331195,295.84478759765625
331196,295.6546630859375
331197,295.79046630859375
331198,295.6546630859375
331199,295.79046630859375
331200,295.708984375
331201,295.6546630859375
331202,295.84478759765625
331203,296.0077819824219
331204,296.0077819824219
331205,296.0349426269531
331206,296.116455078125
331207,296.22515869140625
331208,296.2795104980469
331209,296.1436462402344
331210,295.708984375
